weight_contact,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0
0.0,0.9681363400519482,0.9171548207493654,0.8722543211011513,0.832310902253183,0.7965803753728552,0.7646333613036357,0.7363576490662748,0.711991109470953,0.6916632574376995,0.6729017275109538,0.6558031429869061
0.1,0.962866294090469,0.8938424247917492,0.8381165121852452,0.7927109663706328,0.7550901017273761,0.7233667991608351,0.6971165131684532,0.6775576466427801,0.6654577533058438,0.658367302391881,0.6575665162552364
0.2,0.9645890262236356,0.8747748011535563,0.8100094599745822,0.7624758909289325,0.7265476770087931,0.6986224686246567,0.6774884148119362,0.6634037548782179,0.6556109067901378,0.6518773521680715,0.6579628316092144
0.30000000000000004,0.9670995000095031,0.8543449916312045,0.7836597811532474,0.7375027971537885,0.7057792946219902,0.6829890158863103,0.6669392939350298,0.6568231814453231,0.6511393086127543,0.6483989051086603,0.6582241010780139
0.4,0.9697645324879737,0.8317874333437923,0.7590029842271757,0.7171467187543747,0.6908891190185851,0.673207275594808,0.6612700356961666,0.6537151674170653,0.6489790285796995,0.6463506085413951,0.6584753590534529
0.5,0.9724449343313908,0.8068453014528887,0.7364543932421419,0.7010848956941634,0.6805995259441217,0.6673547923817471,0.6584399013634445,0.6524257672628967,0.6479995220940209,0.6450879891291743,0.6587672259852392
0.6000000000000001,0.975102141665035,0.7795482049129552,0.7166054880817152,0.6890372302828396,0.6739385498833422,0.664209822561936,0.6573604056330243,0.6521882963619459,0.6477024405872487,0.6443022458557304,0.6591496806617503
0.7000000000000001,0.9777230783751426,0.7504302815786374,0.7001659217688702,0.680714101482237,0.6701415196749712,0.6629654754857675,0.6574113088777027,0.6526090653180712,0.6478382578841821,0.6438276362968443,0.6597067590702008
0.8,0.9803017455187277,0.7211509992319332,0.687939830829337,0.6758083892867769,0.6686006132378762,0.6630742836601218,0.6582200682921729,0.6534688702678132,0.648269153534805,0.6435673067856612,0.660628509745977
0.9,0.9828342987890263,0.6959168341731362,0.6807975052321242,0.6739997060301994,0.6688312588275604,0.6641566713664117,0.6595528065283187,0.6546371601886515,0.6489127131492458,0.6434607697858279,0.6624936681716149
1.0,0.39678812732665203,0.6845691416611545,0.6796321875995699,0.6749624227953677,0.670446951786614,0.6659445733861198,0.6612569822478988,0.6560315389256227,0.6497162701172813,0.6434681756915042,0.6683449625342803
